2017/07/10;Battle-No change of territory;6.76924;47.43061;2
2017/07/10;Battle-No change of territory;2.08438;45.39;0
2017/07/10;Battle-No change of territory;2.03333;45.35;0
2017/07/10;Remote violence;1.72452;44.65065;1
2017/07/10;Remote violence;10.99013;49.05684;10
2017/07/09;Battle-Government regains territory;10.99013;49.05684;10
2017/07/09;Battle-Government regains territory;11.1;48.9667;10
2017/07/09;Battle-No change of territory;4.21173;45.56245;6
2017/07/09;Battle-No change of territory;2.03333;45.35;0
2017/07/09;Battle-No change of territory;3.38342;45.59693;0
2017/07/09;Battle-No change of territory;2.06777;45.35;1
2017/07/09;Remote violence;1.92328;45.10225;0
2017/07/08;Battle-No change of territory;1.92328;45.10225;1
2017/07/08;Battle-No change of territory;8.40635;48.48188;1
2017/07/08;Battle-No change of territory;4.21173;45.56245;4
2017/07/08;Battle-No change of territory;4.21173;45.56245;10
2017/07/08;Remote violence;3.21437;43.19805;0
2017/07/07;Battle-No change of territory;2.39;45.3833;10
2017/07/06;Battle-Government regains territory;10.99013;49.05684;12
2017/07/06;Riots/Protests;1.92328;45.10225;0
2017/07/05;Battle-No change of territory;2.05814;45.30029;0
2017/07/05;Remote violence;3.31817;43.47315;5
2017/07/05;Remote violence;-0.36029;42.54626;13
2017/07/05;Remote violence;2.01951;45.31;1
2017/07/05;Remote violence;2.01951;45.31;0
2017/07/05;Battle-No change of territory;2.03373;45.34;0
2017/07/04;Remote violence;2.33993;42.28598;0
2017/07/04;Remote violence;-1.03537;41.50047;0
2017/07/04;Battle-No change of territory;4.73598;45.20427;0
2017/07/04;Battle-No change of territory;-0.24881;42.60067;0
2017/07/04;Remote violence;-0.24881;42.60067;10
2017/07/04;Battle-No change of territory;-0.36029;42.54626;1
2017/07/04;Battle-Non-state actor overtakes territory;-0.36029;42.54626;10
2017/07/04;Remote violence;2.01951;45.31;0
2017/07/04;Remote violence;2.05492;45.33;1
2017/07/03;Battle-Non-state actor overtakes territory;2.33993;42.28598;23
2017/07/03;Riots/Protests;4.73598;45.20427;0
2017/07/03;Battle-No change of territory;2.05814;45.30029;1
2017/07/02;Remote violence;2.15;45.116;2
2017/07/02;Battle-No change of territory;2.04936;45.31986;2
2017/07/02;Battle-No change of territory;6.42639;46.70553;3
2017/07/02;Battle-No change of territory;2.04803;45.32;0
2017/07/02;Remote violence;2.03333;45.35;0
2017/07/02;Battle-No change of territory;0.4833;42.7666;2
2017/07/02;Remote violence;0.79461;43.37873;5
2017/07/02;Battle-No change of territory;0.30463;41.43938;10
2017/07/01;Battle-No change of territory;6.76623;47.42788;2
2017/07/01;Remote violence;1.92328;45.10225;2
2017/07/01;Battle-No change of territory;6.76924;47.43061;1
2017/07/01;Battle-No change of territory;2.08438;45.39;1
2017/07/01;Riots/Protests;10.9791;49.1676;0
2017/07/01;Battle-No change of territory;2.09778;45.36917;1
2017/07/01;Battle-No change of territory;0.30463;41.43938;0
2017/06/30;Remote violence;2.15;45.116;1
2017/06/30;Remote violence;2.05814;45.30029;0
2017/06/30;Battle-No change of territory;6.76924;47.43061;1
2017/06/30;Battle-Government regains territory;1.8;44.7;8
2017/06/30;Battle-Government regains territory;1.7774;44.65912;10
2017/06/30;Remote violence;2.0462;45.33407;1
2017/06/29;Battle-No change of territory;2.33993;42.28598;10
2017/06/29;Battle-No change of territory;2.33993;42.28598;6
2017/06/29;Battle-No change of territory;2.88306;45.65694;6
2017/06/29;Remote violence;2.06944;45.24213;10
2017/06/29;Remote violence;2.03333;45.35;0
2017/06/29;Remote violence;2.07212;45.22315;0
2017/06/28;Battle-No change of territory;2.33993;42.28598;2
2017/06/28;Battle-No change of territory;11.28366;49.1806;0
2017/06/28;Battle-No change of territory;2.08438;45.39;0
2017/06/28;Remote violence;10.82975;49.2529;0
2017/06/27;Battle-Government regains territory;2.88306;45.65694;0
2017/06/27;Battle-No change of territory;2.7301;41.19221;4
2017/06/27;Remote violence;2.7301;41.19221;0
2017/06/27;Battle-Government regains territory;2.78088;45.49682;0
2017/06/27;Battle-No change of territory;2.97043;45.53468;0
2017/06/27;Battle-No change of territory;4.39202;46.0884;0
2017/06/27;Battle-No change of territory;11.471;49.87262;10
2017/06/27;Battle-No change of territory;2.9252;45.63927;3
2017/06/27;Battle-No change of territory;2.07212;45.22315;0
2017/06/26;Battle-No change of territory;2.15;45.116;0
2017/06/26;Remote violence;2.78088;45.49682;0
2017/06/25;Battle-No change of territory;0.5172;42.071;0
2017/06/24;Battle-No change of territory;2.7301;41.19221;1
2017/06/24;Battle-No change of territory;11.471;49.87262;6
2017/06/24;Battle-No change of territory;9.92925;47.21727;0
2017/06/23;Battle-No change of territory;2.9362;45.79202;2
2017/06/22;Battle-No change of territory;2.33993;42.28598;4
2017/06/22;Battle-No change of territory;2.0095;45.25;1
2017/06/22;Battle-No change of territory;2.01951;45.31;8
2017/06/22;Battle-No change of territory;2.29829;45.79799;0
2017/06/22;Remote violence;3.85194;45.56512;0
2017/06/22;Battle-No change of territory;3.11718;43.6469;4
2017/06/21;Battle-No change of territory;1.71305;44.76388;0
2017/06/21;Remote violence;2.08438;45.39;1
2017/06/21;Strategic development;6.76924;47.43061;0
2017/06/20;Battle-No change of territory;2.15;45.116;1
2017/06/20;Battle-No change of territory;4.57365;44.93075;0
2017/06/20;Battle-No change of territory;11.704;51.1808;0
2017/06/20;Remote violence;4.73598;45.20427;0
2017/06/20;Remote violence;2.05814;45.30029;1
2017/06/20;Remote violence;10.99013;49.05684;0
2017/06/20;Remote violence;3.38342;45.59693;0
2017/06/20;Remote violence;11.3539;43.4731;0
2017/06/19;Battle-No change of territory;6.76623;47.42788;0
2017/06/19;Battle-No change of territory;2.03333;45.35;0
2017/06/19;Battle-No change of territory;2.97043;45.53468;1
2017/06/19;Remote violence;2.7301;41.19221;2
2017/06/19;Remote violence;11.1048;48.9707;10
2017/06/19;Strategic development;2.04936;45.31986;0
2017/06/18;Battle-No change of territory;1.78586;44.5313;0
2017/06/18;Remote violence;3.85194;45.56512;0
2017/06/17;Battle-No change of territory;2.33993;42.28598;2
2017/06/17;Remote violence;2.39;45.3833;2
2017/06/17;Battle-No change of territory;4.73598;45.20427;0
2017/06/17;Battle-No change of territory;3.85194;45.56512;0
2017/06/17;Battle-No change of territory;4.16675;43.68239;9
2017/06/17;Battle-No change of territory;10.62182;47.36813;2
2017/06/16;Battle-No change of territory;2.33993;42.28598;0
2017/06/16;Battle-No change of territory;2.06777;45.35;0
2017/06/15;Battle-No change of territory;2.39;45.3833;3
2017/06/15;Battle-No change of territory;4.73598;45.20427;25
2017/06/15;Battle-No change of territory;2.03333;45.35;15
2017/06/15;Battle-No change of territory;2.87123;43.00434;0
2017/06/15;Strategic development;11.471;49.87262;0
2017/06/14;Battle-No change of territory;4.73598;45.20427;0
2017/06/14;Battle-No change of territory;3.15;41.33;0
2017/06/14;Battle-No change of territory;2.03333;45.35;16
2017/06/14;Battle-No change of territory;3.38342;45.59693;0
2017/06/14;Battle-No change of territory;2.87123;43.00434;0
2017/06/14;Remote violence;3.85194;45.56512;1
2017/06/13;Battle-No change of territory;2.33993;42.28598;0
2017/06/13;Battle-No change of territory;4.73598;45.20427;10
2017/06/13;Battle-No change of territory;2.04555;45.34;0
2017/06/13;Battle-No change of territory;6.14568;46.62712;4
2017/06/13;Battle-No change of territory;6.76924;47.43061;0
2017/06/13;Battle-No change of territory;4.7066;45.20361;0
2017/06/13;Battle-No change of territory;2.08438;45.39;1
2017/06/13;Battle-No change of territory;2.03333;45.35;1
2017/06/13;Battle-No change of territory;6.71667;47;4
2017/06/13;Remote violence;-0.49056;42.19694;0
2017/06/13;Remote violence;2.9362;45.79202;0
2017/06/13;Remote violence;2.9362;45.79202;0
2017/06/13;Remote violence;-0.36029;42.54626;0
2017/06/12;Battle-No change of territory;1.71305;44.76388;0
2017/06/12;Remote violence;10.07;50.18;0
2017/06/12;Remote violence;2.33993;42.28598;0
2017/06/12;Remote violence;3.38342;45.59693;0
2017/06/12;Remote violence;2.0462;45.33407;0
2017/06/12;Remote violence;2.05492;45.33;2
2017/06/11;Battle-No change of territory;5.00447;45.47278;2
2017/06/11;Battle-No change of territory;0.40627;41.01238;0
2017/06/11;Battle-No change of territory;5.14994;45.52517;1
2017/06/11;Battle-No change of territory;4.39339;46.08817;0
2017/06/11;Remote violence;2.03333;45.35;0
2017/06/11;Remote violence;1.71305;44.76388;0
2017/06/11;Remote violence;1.63938;42.45217;8
2017/06/10;Battle-Government regains territory;1.9833;44.8333;0
2017/06/10;Battle-Government regains territory;2.04757;44.89746;8
2017/06/10;Battle-Government regains territory;1.8;44.7;0
2017/06/10;Remote violence;0.4833;42.7666;0
2017/06/10;Battle-Government regains territory;1.91674;44.77328;0
2017/06/10;Battle-Government regains territory;2.04757;44.89746;8
2017/06/10;Battle-No change of territory;2.25241;44.69053;10
2017/06/10;Remote violence;2.04757;44.89746;10
2017/06/10;Riots/Protests;9.55975;44.06678;0
2017/06/09;Riots/Protests;3.11718;43.6469;14
2017/06/09;Battle-No change of territory;-0.24881;42.60067;2
2017/06/09;Battle-No change of territory;2.0054;44.9872;0
2017/06/09;Battle-No change of territory;2.06516;45.39;0
2017/06/09;Remote violence;2.05368;45.05478;0
2017/06/09;Battle-No change of territory;3.11718;43.6469;8
2017/06/09;Remote violence;2.05368;45.05478;0
2017/06/09;Remote violence;2.39634;45.01587;0
2017/06/08;Battle-No change of territory;10.07;50.18;73
2017/06/08;Remote violence;2.82523;45.36845;2
2017/06/08;Remote violence;2.78088;45.49682;3
2017/06/08;Battle-No change of territory;2.97043;45.53468;0
2017/06/08;Battle-No change of territory;10.07;50.18;73
2017/06/08;Battle-No change of territory;2.03333;45.35;0
2017/06/07;Battle-No change of territory;2.33993;42.28598;0
2017/06/07;Remote violence;1.6298;44.5196;0
2017/06/07;Remote violence;2.03333;45.35;0
2017/06/07;Remote violence;2.78088;45.49682;3
2017/06/07;Remote violence;2.97043;45.53468;0
2017/06/07;Battle-No change of territory;2.05492;45.33;1
2017/06/06;Remote violence;2.33993;42.28598;0
2017/06/06;Remote violence;2.39;45.3833;2
2017/06/06;Remote violence;1.92306;44.95372;0
2017/06/06;Remote violence;2.0054;44.9872;0
2017/06/06;Remote violence;2.39;45.3833;2
2017/06/05;Remote violence;0.40627;41.01238;0
2017/06/05;Battle-No change of territory;5.53764;46.3867;2
2017/06/05;Battle-No change of territory;2.08438;45.39;0
2017/06/05;Remote violence;2.78088;45.49682;0
2017/06/05;Battle-No change of territory;-0.36029;42.54626;3
2017/06/05;Remote violence;2.72297;45.46727;6
2017/06/05;Battle-No change of territory;6.71667;47;2
2017/06/05;Battle-No change of territory;2.26145;41.84209;0
2017/06/04;Battle-No change of territory;8.67149;47.15862;1
2017/06/04;Battle-No change of territory;3.38342;45.59693;0
2017/06/04;Battle-No change of territory;2.39733;45.02131;1
2017/06/04;Battle-No change of territory;0.4754;42.30148;0
2017/06/03;Remote violence;10.95319;49.13274;3
2017/06/03;Remote violence;1.6298;44.5196;0
2017/06/03;Remote violence;2.0095;45.25;1
2017/06/03;Remote violence;2.0095;45.25;1
2017/06/03;Remote violence;0.40627;41.01238;10
2017/06/03;Remote violence;2.78088;45.49682;0
2017/06/03;Remote violence;2.0462;45.33407;0
2017/06/02;Battle-Government regains territory;-1.13694;41.2174;14
2017/06/02;Battle-Non-state actor overtakes territory;-1.13694;41.2174;10
2017/06/02;Battle-No change of territory;-0.36029;42.54626;4
2017/06/01;Battle-Non-state actor overtakes territory;-0.49056;42.19694;10
2017/06/01;Battle-Government regains territory;-0.32566;42.27988;4
2017/06/01;Battle-No change of territory;9.56611;44.03306;0
2017/06/01;Strategic development;9.55975;44.06678;0
2017/06/01;Remote violence;2.26145;41.84209;0
2017/06/01;Strategic development;2.0462;45.33407;0
2017/05/31;Battle-No change of territory;2.15;45.116;0
2017/05/31;Strategic development;4.73598;45.20427;0
2017/05/31;Remote violence;1.92328;45.10225;3
2017/05/31;Remote violence;2.05814;45.30029;0
2017/05/31;Remote violence;10.99013;49.05684;2
2017/05/31;Remote violence;2.03333;45.35;0
2017/05/31;Battle-No change of territory;2.0462;45.33407;1
2017/05/30;Remote violence;-0.49056;42.19694;3
2017/05/30;Battle-No change of territory;1.92328;45.10225;1
2017/05/30;Battle-No change of territory;2.20586;41.62493;10
2017/05/30;Remote violence;10.99013;49.05684;2
2017/05/30;Battle-No change of territory;2.0462;45.33407;0
2017/05/30;Battle-No change of territory;2.0462;45.33407;2
2017/05/29;Battle-No change of territory;2.04936;45.31986;1
2017/05/29;Remote violence;1.74928;44.74372;0
2017/05/29;Battle-No change of territory;4.21173;45.56245;0
2017/05/29;Battle-No change of territory;9.55975;44.06678;1
2017/05/29;Battle-No change of territory;2.04803;45.32;1
2017/05/29;Remote violence;-0.36029;42.54626;1
2017/05/28;Remote violence;1.80873;44.79943;0
2017/05/28;Battle-No change of territory;2.0095;45.25;3
2017/05/28;Battle-No change of territory;2.61328;44.88883;0
2017/05/27;Battle-No change of territory;2.33993;42.28598;0
2017/05/27;Strategic development;10.5665;49.0609;0
2017/05/27;Strategic development;9.55975;44.06678;0
2017/05/27;Remote violence;2.78088;45.49682;4
2017/05/27;Remote violence;2.78088;45.49682;0
2017/05/27;Battle-No change of territory;2.0054;44.9872;0
2017/05/27;Remote violence;2.61328;44.88883;0
2017/05/26;Battle-No change of territory;8.40635;48.48188;0
2017/05/26;Remote violence;2.97043;45.53468;1
2017/05/25;Battle-No change of territory;6.76924;47.43061;2
2017/05/25;Battle-No change of territory;2.0054;44.9872;5
2017/05/25;Battle-No change of territory;6.84806;47.86528;3
2017/05/24;Remote violence;4.82821;43.65993;3
2017/05/24;Remote violence;2.03333;45.35;0
2017/05/24;Battle-No change of territory;3.7095;42.52007;1
2017/05/24;Battle-No change of territory;2.61328;44.88883;2
2017/05/24;Remote violence;2.02764;45.33;15
2017/05/23;Battle-No change of territory;4.67;45.22;0
2017/05/23;Battle-No change of territory;1.52078;44.42945;2
2017/05/23;Strategic development;2.05814;45.30029;0
2017/05/23;Battle-No change of territory;10.99013;49.05684;0
2017/05/23;Battle-No change of territory;2.03333;45.35;0
2017/05/23;Battle-Government regains territory;2.0054;44.9872;5
2017/05/23;Battle-No change of territory;2.0054;44.9872;1
2017/05/23;Battle-No change of territory;3.12916;43.6977;0
2017/05/23;Battle-No change of territory;2.01951;45.31;0
2017/05/22;Battle-No change of territory;3.17055;43.40989;7
2017/05/22;Battle-No change of territory;3.3516;44.1223;7
2017/05/22;Remote violence;3.03594;41.86737;0
2017/05/22;Battle-No change of territory;2.08438;45.39;0
2017/05/22;Battle-No change of territory;3.19659;43.34272;6
2017/05/22;Battle-No change of territory;1.71305;44.76388;3
2017/05/22;Battle-No change of territory;11.471;49.87262;0
2017/05/22;Battle-No change of territory;1.78586;44.5313;10
2017/05/21;Battle-No change of territory;4.0567;45.46635;4
2017/05/21;Riots/Protests;10.62182;47.36813;0
2017/05/21;Riots/Protests;5.83333;48.18333;0
2017/05/21;Battle-No change of territory;2.78088;45.49682;0
2017/05/21;Battle-No change of territory;4.39339;46.08817;6
2017/05/21;Remote violence;2.07212;45.22315;5
2017/05/20;Battle-No change of territory;4.57365;44.93075;0
2017/05/20;Battle-No change of territory;4.73598;45.20427;4
2017/05/20;Battle-No change of territory;2.0095;45.25;1
2017/05/20;Riots/Protests;8.47358;47.35441;0
2017/05/19;Battle-No change of territory;6.76924;47.43061;2
2017/05/19;Battle-No change of territory;8.47358;47.35441;0
2017/05/19;Remote violence;2.71437;44.50902;0
2017/05/19;Battle-No change of territory;2.7;44.9;0
2017/05/18;Battle-No change of territory;4.57365;44.93075;2
2017/05/18;Riots/Protests;2.05814;45.30029;0
2017/05/18;Battle-No change of territory;2.78088;45.49682;0
2017/05/17;Battle-No change of territory;4.73598;45.20427;1
2017/05/17;Battle-No change of territory;7.06097;49.40009;0
2017/05/17;Battle-Non-state actor overtakes territory;4.21173;45.56245;10
2017/05/17;Battle-No change of territory;2.0462;45.33407;3
2017/05/16;Riots/Protests;10.43959;45.01432;0
2017/05/16;Strategic development;3.38342;45.59693;0
2017/05/16;Remote violence;2.87123;43.00434;7
2017/05/16;Battle-No change of territory;2.06777;45.35;0
2017/05/15;Battle-No change of territory;3.9963;43.9573;6
2017/05/15;Battle-No change of territory;4.21173;45.56245;1
2017/05/15;Remote violence;2.03373;45.34;0
2017/05/15;Battle-No change of territory;2.03373;45.34;2
2017/05/14;Strategic development;11.28366;49.1806;0
2017/05/14;Battle-No change of territory;1.78586;44.5313;0
2017/05/13;Battle-No change of territory;3.03594;41.86737;1
2017/05/13;Remote violence;3.51716;42.23408;1
2017/05/13;Battle-No change of territory;1.78586;44.5313;0
2017/05/12;Remote violence;4.53393;45.34205;3
2017/05/12;Riots/Protests;10.5665;49.0609;0
2017/05/12;Remote violence;2.05814;45.30029;0
2017/05/12;Battle-No change of territory;5.53764;46.3867;7
2017/05/12;Battle-No change of territory;-0.36029;42.54626;2
2017/05/12;Battle-No change of territory;3.072;41.5546;1
2017/05/11;Remote violence;2.8;45.55;6
2017/05/11;Riots/Protests;5.83333;48.18333;0
2017/05/11;Battle-No change of territory;4.21173;45.56245;0
2017/05/11;Battle-No change of territory;-0.17338;41.26954;10
2017/05/11;Battle-No change of territory;4.40155;45.38944;2
2017/05/10;Battle-No change of territory;3.11718;43.6469;1
2017/05/10;Remote violence;1.6298;44.5196;0
2017/05/10;Battle-No change of territory;-0.18333;41.25;1
2017/05/10;Battle-No change of territory;-0.17338;41.26954;10
2017/05/10;Remote violence;1.61044;44.33289;0
2017/05/09;Remote violence;2.99111;43.49611;0
2017/05/09;Remote violence;1.92328;45.10225;2
2017/05/09;Battle-No change of territory;1.92328;45.10225;0
2017/05/09;Battle-Non-state actor overtakes territory;3.31817;43.47315;8
2017/05/09;Remote violence;3.31817;43.47315;6
2017/05/09;Battle-No change of territory;3.79999;42.54459;1
2017/05/09;Riots/Protests;11.471;49.87262;0
2017/05/08;Riots/Protests;6.14568;46.62712;0
2017/05/08;Remote violence;2.03333;45.35;7
2017/05/08;Remote violence;1.8;44.7;3
2017/05/08;Remote violence;1.71305;44.76388;4
2017/05/07;Battle-No change of territory;4.73598;45.20427;0
2017/05/07;Remote violence;2.03333;45.35;0
2017/05/06;Battle-No change of territory;2.9362;45.79202;2
2017/05/06;Battle-No change of territory;2.7603;46.3222;4
2017/05/06;Battle-No change of territory;2.26145;41.84209;0
2017/05/06;Battle-No change of territory;2.26145;41.84209;0
2017/05/05;Remote violence;2.03333;45.35;0
2017/05/05;Battle-No change of territory;1.71305;44.76388;4
2017/05/05;Battle-No change of territory;2.8832;45.5407;1
2017/05/05;Battle-No change of territory;2.9867;45.5171;1
2017/05/04;Battle-No change of territory;1.1132;44.0297;9
2017/05/04;Battle-No change of territory;1.92214;44.78713;5
2017/05/04;Battle-No change of territory;6.76924;47.43061;1
2017/05/04;Battle-No change of territory;4.21173;45.56245;0
2017/05/04;Battle-No change of territory;2.0054;44.9872;2
2017/05/03;Battle-No change of territory;11.28366;49.1806;0
2017/05/03;Battle-No change of territory;11.28366;49.1806;0
2017/05/03;Riots/Protests;6.76924;47.43061;0
2017/05/02;Battle-No change of territory;1.80873;44.79943;1
2017/05/02;Strategic development;3.328;42.21988;0
2017/05/02;Battle-No change of territory;1.83417;44.96667;1
2017/05/02;Battle-No change of territory;1.79767;44.90755;1
2017/05/02;Battle-No change of territory;2.0054;44.9872;1
2017/05/02;Battle-No change of territory;1.71305;44.76388;0
2017/05/02;Battle-No change of territory;2.0462;45.33407;0
2017/05/01;Battle-No change of territory;2.08438;45.39;1
2017/05/01;Battle-No change of territory;2.72063;44.21063;0
2017/05/01;Battle-No change of territory;2.0054;44.9872;5
2017/05/01;Battle-No change of territory;2.71437;44.50902;0
2017/04/30;Remote violence;2.73518;41.0177;0
2017/04/30;Remote violence;2.03333;45.35;2
2017/04/30;Battle-No change of territory;6.76924;47.43061;1
2017/04/30;Remote violence;2.05814;45.30029;0
2017/04/30;Strategic development;3.15;41.33;0
2017/04/29;Battle-No change of territory;1.80873;44.79943;3
2017/04/29;Battle-No change of territory;2.5721;45.4953;1
2017/04/29;Battle-Non-state actor overtakes territory;3.80958;43.24628;0
2017/04/29;Battle-No change of territory;2.39634;45.01587;0
2017/04/29;Battle-No change of territory;2.5721;45.4953;1
2017/04/29;Remote violence;2.7333;41.0166;0
2017/04/29;Riots/Protests;10.43959;45.01432;0
2017/04/28;Strategic development;2.33993;42.28598;0
2017/04/28;Remote violence;2.03333;45.35;0
2017/04/28;Battle-No change of territory;2.0462;45.33407;1
2017/04/28;Battle-No change of territory;2.0462;45.33407;1
2017/04/28;Battle-No change of territory;11.28366;49.1806;0
2017/04/28;Battle-No change of territory;2.0462;45.33407;1
2017/04/28;Remote violence;2.05492;45.33;0
2017/04/27;Battle-No change of territory;2.15;45.116;1
2017/04/27;Remote violence;2.15;45.116;0
2017/04/27;Remote violence;2.9786;43.7021;10
2017/04/26;Remote violence;2.75;46.316;3
2017/04/26;Battle-No change of territory;10.43959;45.01432;0
2017/04/26;Battle-No change of territory;2.03333;45.35;5
2017/04/26;Battle-No change of territory;2.03333;45.35;0
2017/04/26;Riots/Protests;2.78088;45.49682;0
2017/04/26;Remote violence;-0.36029;42.54626;3
2017/04/26;Battle-No change of territory;4.40155;45.38944;0
2017/04/26;Remote violence;2.9786;43.7021;0
2017/04/25;Battle-No change of territory;4.73598;45.20427;0
2017/04/25;Strategic development;11.28366;49.1806;0
2017/04/25;Battle-No change of territory;4.18333;45.26667;2
2017/04/25;Battle-No change of territory;2.03333;45.35;1
2017/04/25;Battle-No change of territory;1.8;44.7;0
2017/04/25;Riots/Protests;-0.36029;42.54626;1
2017/04/25;Remote violence;2.9786;43.7021;0
2017/04/25;Strategic development;2.03373;45.34;0
2017/04/24;Battle-No change of territory;2.04936;45.31986;1
2017/04/24;Strategic development;11.28366;49.1806;0
2017/04/24;Battle-No change of territory;6.76924;47.43061;0
2017/04/24;Riots/Protests;9.55975;44.06678;0
2017/04/24;Battle-No change of territory;2.08438;45.39;1
2017/04/24;Remote violence;2.97043;45.53468;0
2017/04/24;Battle-No change of territory;1.78586;44.5313;10
2017/04/24;Remote violence;2.9786;43.7021;0
